696000,72000000,11.16,65.7517584,7.829202,8.4975934,48.5712576,11.1196436,0.4556397779
696000,252000000,13.95,46.8198462,5.6711958,8.906322,32.8190886,11.6340378,0.4587385567
696000,468000000,15.21,41.4514717,4.2571218,8.3931609,27.1964508,12.6186663,0.4697503972
696000,648000000,16.28,38.0637063,3.1916099,8.0093411,23.3961151,12.7694148,0.4852433011
696000,756000000,16.66,35.4693809,2.6470668,7.9099347,22.2428876,12.6178083,0.4958884731
696000,852000000,17.15,35.0489521,2.5588847,7.0089869,21.2979998,13.0085875,0.5081775958
1092000,72000000,13.07,52.7203232,5.8155272,5.259151,39.1991084,7.9360176,0.4830368186
1092000,252000000,17.54,30.9210626,2.8540308,5.248551,21.0318692,7.869085,0.4830368186
1092000,468000000,18.67,27.5803048,2.6385166,5.201519,17.9561084,7.9602998,0.4847989736
1092000,648000000,19.17,25.5266387,2.1851563,5.0718696,16.4123695,7.6998696,0.4917168957
1092000,756000000,19.88,23.9445421,2.244505,4.4984434,15.2578,7.8361517,0.5082200583
1092000,852000000,19.73,23.6510286,2.131157,5.0577872,15.3417996,7.4303403,0.5201191157
1326000,72000000,13.63,49.3110576,5.3333336,4.3694793,37.7320031,6.625142,0.5024515432
1326000,252000000,18.66,27.0382103,2.4870862,4.1229819,18.5417998,6.3307456,0.5138804286
1326000,468000000,20.09,22.638924,1.9436334,4.1179733,14.9307457,6.407119,0.5143595433
1326000,648000000,20.51,21.1702427,1.7780943,4.1416563,13.8482266,6.3069953,0.5186856194
1326000,756000000,20.73,21.0462943,1.8677356,4.1035736,13.5790386,6.4086023,0.5233680127
1326000,852000000,20.82,20.6766573,1.698696,4.1202903,13.0771779,6.5074769,0.5293808997
1632000,72000000,14.05,46.7830962,5.3164168,3.3925742,36.8640878,5.2150012,0.5161543728
1632000,252000000,19.55,23.8823503,2.3995867,3.2663507,16.7451903,5.1406436,0.5262647609
1632000,468000000,20.93,20.4229446,1.9935914,3.3692906,13.6561128,5.4266324,0.5344994794
1632000,648000000,21.74,18.7188984,1.9026088,2.9648626,12.2193632,5.3391662,0.5328604315
1632000,756000000,21.72,18.7178908,1.7977359,3.3717571,12.1158479,5.414565,0.5386029002
1632000,852000000,21.81,18.4838358,1.8165272,3.404341,12.0337658,5.4122656,0.5506925469
1938000,72000000,14.32,44.8755546,5.2246844,2.9464126,35.5976548,4.3472788,0.5317367969
1938000,252000000,20.03,22.601175,2.3799369,2.8597732,16.1281816,4.7012997,0.5426398139
1938000,468000000,21.64,18.5192265,1.7678945,2.9154215,12.5105935,4.6624415,0.5473461311
1938000,648000000,22.15,17.400332,1.736095,2.9557958,11.7085034,4.6775416,0.5541729398
1938000,756000000,22.26,17.0199043,1.656996,3.0333956,11.383324,4.750066,0.5570918749
1938000,852000000,22.57,16.370628,1.558397,2.916547,10.837614,4.600359,0.5633352184
2320500,72000000,14.57,43.3340483,5.0968152,2.4113551,34.8907558,3.9031625,0.5664325631
2320500,252000000,20.55,21.1897178,2.214074,2.503271,15.5178676,3.7648718,0.5826615795
2320500,468000000,22.29,16.9206848,1.779321,2.4633708,11.7396788,3.8493387,0.5876058379
2320500,648000000,22.85,15.7682397,1.5796653,2.4920879,10.7079657,3.8936127,0.5876058379
2320500,756000000,23.06,15.322611,1.4667244,2.4631793,10.2531544,3.9262623,0.5981965065
2320500,852000000,23.24,14.7104683,1.4577072,2.4755042,9.9266161,3.8910041,0.6129059324
