696000,72000000,8.152,105.517181,6.232141,50.5315775,94.745014,11.486994,0.4805170108
696000,252000000,11.59,70.9155151,4.58341,32.4697965,63.4311882,10.3124988,0.4745658279
696000,468000000,13.75,51.3183377,2.973107,19.7889966,39.6599509,11.9117161,0.4751577141
696000,648000000,15.32,42.815928,1.9803518,16.4697982,33.3811616,11.961687,0.4923678896
696000,756000000,15.75,40.9990404,1.958515,15.1320625,30.6759163,12.2084601,0.504797595
696000,852000000,16.06,38.9936661,1.8207631,14.60404,29.0298019,12.317419,0.5180698254
1092000,72000000,9.512,82.028823,4.724715,38.581386,70.582823,7.314114,0.5180698254
1092000,252000000,15.1,40.9960062,2.3065996,16.4884748,32.151841,7.495777,0.4809483793
1092000,468000000,16.93,33.7460354,1.874268,13.2246452,26.2790084,7.584007,0.4890595469
1092000,648000000,17.43,31.877521,1.7065303,12.6323229,24.9689326,7.74331,0.4951941409
1092000,756000000,18.15,28.9672049,1.496512,11.0528562,21.7642739,7.6422888,0.5078465729
1092000,852000000,18.5,28.6242362,1.4025076,10.1322946,20.4428352,7.7022896,0.5181159612
1326000,72000000,9.078,87.915151,4.527343,43.357878,77.477909,6.270648,0.5326416436
1326000,252000000,15.51,38.8421488,1.8956364,15.9069642,31.1371046,6.113319,0.5040487982
1326000,468000000,17.96,29.5699225,1.5058183,11.4521717,22.311628,6.2911686,0.5177305314
1326000,648000000,18.77,26.7126586,1.3501624,10.263861,21.097161,6.1521722,0.5216685851
1326000,756000000,19.08,25.9995762,1.325347,9.7291204,20.228779,6.3360378,0.5304784194
1326000,852000000,19.3,25.417942,1.198449,9.330196,19.693183,6.389989,0.5351641471
1632000,72000000,10.01,78.027033,4.424741,36.525569,69.102637,5.26814,0.5432810677
1632000,252000000,16.55,34.4464172,1.852029,14.4224406,28.3308958,5.3466918,0.5224401646
1632000,468000000,18.81,26.4734535,1.4877201,10.684283,21.1221728,5.1649648,0.5305299144
1632000,648000000,19.64,23.9089246,1.2847424,9.2104568,18.1575548,5.2666826,0.5378071553
1632000,756000000,20,23.005022,1.2938754,8.8980178,17.5838726,5.183186,0.5488950353
1632000,852000000,20.22,22.657554,1.2569272,8.6782428,17.1440882,5.3593868,0.5515110912
1938000,72000000,10.15,75.3443144,4.492387,36.0277946,67.0322784,4.31184,0.5515110912
1938000,252000000,16.97,32.2867084,1.8044692,13.9347758,26.6060738,4.435473,0.5462163854
1938000,468000000,19.43,24.3342372,1.486675,9.8133,19.3731542,4.4953576,0.5526026599
1938000,648000000,20.27,22.1754318,1.3126946,8.9649184,17.160598,4.5223422,0.5563018634
1938000,756000000,20.57,21.0040088,1.285063,8.4576294,16.411299,4.4594778,0.5655322791
1938000,852000000,20.88,20.2828932,1.2167804,8.0183714,15.5297374,4.4341124,0.5745352347
2320500,72000000,10.24,74.2970858,4.3845148,35.5913424,66.3873268,3.5926768,0.5790453891
2320500,252000000,17.41,30.3464504,1.7610894,13.2790786,25.539691,3.6682602,0.5673094598
2320500,468000000,19.76,23.2856642,1.3092472,9.7026028,18.7132,3.6950278,0.588492986
2320500,648000000,20.88,20.0418634,1.1475252,8.1407948,15.9522086,3.6730914,0.6000779062
2320500,756000000,21.14,19.9776478,1.0872088,8.0544009,15.5364656,3.7958237,0.6084590787
2320500,852000000,21.5,18.621262,1.0002764,7.5899108,14.6449084,3.7709892,0.6155416851
