696000,72000000,6.381,147.1823139,6.0046760999999993,47.948459700000001,140.2521907,1.5839885,0.45588797634763495
696000,252000000,7.285,122.84808839999999,4.0674498000000003,28.038472200000001,117.94146599999999,1.6535966000000002,0.45864839658025408
696000,468000000,7.724,118.975037,3.336376,20.556705000000001,113.771976,1.7250624999999999,0.45864839658025408
696000,648000000,7.956,117.4205985,3.4480824999999999,16.010344499999999,112.85652949999999,2.0688909999999998,0.47082512886597971
696000,756000000,8.136,117.907093,3.4845819999999996,15.002815500000001,113.24381700000001,1.9135179999999998,0.48598745709660129
696000,852000000,8.197,112.7653645,3.2854179999999999,14.180367499999999,108.00959,1.8725185,0.50148745631067959
1092000,72000000,8.383,100.3239099,4.7190663000000006,40.122665999999995,94.752078400000002,1.2949846000000005,0.48028262901498975
1092000,252000000,10.48,77.044204300000004,2.2589724000000002,17.8100652,74.240746999999999,1.3382089000000006,0.48766980620985018
1092000,468000000,10.91,74.109424000000004,1.7994779999999999,13.862247,71.268792000000005,1.3259000000000001,0.49206048901981658
1092000,648000000,11.12,70.892155300000013,1.5812639000000002,12.7030271,68.510743200000007,1.2309012000000001,0.49581521199143486
1092000,756000000,11.18,70.739665599999995,2.0222415000000016,11.6490735,67.836760200000001,1.2496849000000001,0.50783752660152082
1092000,852000000,11.28,71.051795999999996,2.1315154999999999,10.999155999999999,67.8928765,1.3737754999999998,0.51850261579509038
1326000,72000000,9.127,90.386313900000005,4.5482106000000009,38.400374599999999,84.903724099999991,1.0172954000000001,0.51262281286241485
1326000,252000000,11.72,64.792022700000004,1.9068510999999999,15.791371100000001,61.698444499999994,1.0346376000000002,0.51417887618545866
1326000,468000000,12.34,61.010145299999991,1.4597480000000003,11.7845627,58.872346700000008,0.99073800000000012,0.51725538692672757
1326000,648000000,12.37,61.629238000000001,1.3916905000000002,10.926781500000001,59.259392000000005,1.0375290000000001,0.52787151502372187
1326000,756000000,12.63,58.728374599999995,1.2794340000000002,10.1828404,56.721081999999996,1.0553208000000001,0.52712490928270062
1326000,852000000,12.55,59.922142800000003,1.2044849000000004,10.0950509,57.925017199999999,1.0625618000000001,0.53314618670886127
1632000,72000000,9.834,80.212175999999999,4.5525270000000004,38.242778000000001,75.069655999999995,0.93673899999999999,0.52294316517622275
1632000,252000000,12.85,57.247985100000001,1.8492771000000001,14.7638262,54.700300100000007,0.84258990000000011,0.53182849263932697
1632000,468000000,13.67,51.778328000000002,1.4655648000000001,10.8084998,49.944467399999994,0.85967280000000001,0.53648685744345015
1632000,648000000,13.90,50.400845400000001,1.2828168,10.077492599999999,48.554034799999997,0.91432200000000008,0.53961124067262245
1632000,756000000,13.91,50.061416000000001,1.2595512000000002,9.5170824000000014,48.154472999999996,0.82927299999999993,0.55095949473684103
1632000,852000000,14.02,49.489657199999996,1.1973517999999999,9.3127853999999992,47.598030799999997,0.88725540000000014,0.55162697000000083
1938000,72000000,10.35,73.923148300000008,4.4758199999999997,37.096843199999995,68.904035000000007,0.81302370000000002,0.54196517981072601
1938000,252000000,13.72,50.084600199999997,1.8939766000000009,14.5946868,47.686729,0.78530700000000042,0.55279722228060912
1938000,468000000,14.58,46.034267,1.4558150000000001,10.679452,43.946959,0.788157,0.55731130724789912
1938000,648000000,14.91,43.908743600000001,1.2863674,9.1948538000000006,41.995967,0.74165800000000004,0.56470055970541821
1938000,756000000,14.87,43.6242132,1.174852,9.0781883999999984,41.972934000000002,0.74759139999999991,0.56831784550709497
1938000,852000000,14.93,44.168624000000008,1.1498526,8.6224773999999993,42.501711,0.75617420000000013,0.58010054072517003
2320500,72000000,10.83,69.7151183,4.4241619000000005,37.118794100000002,64.967652299999997,0.65116710000000033,0.58281053494482338
2320500,252000000,14.59,45.362675699999997,1.8015532000000001,14.0040032,43.229869100000002,0.65933340000000007,0.60009671286089294
2320500,468000000,15.61,40.380537799999999,1.3460498000000001,9.7620299999999993,38.646358800000002,0.65764200000000006,0.61241909119496818
2320500,648000000,15.77,39.898626200000002,1.1740024,8.9563230000000011,38.393862800000008,0.63944219999999996,0.61398842864638037
2320500,756000000,15.93,38.883439799999998,1.1738686000000003,8.2778158000000008,37.342109000000001,0.67990840000000008,0.61809847848898325
2320500,852000000,16.03,38.732308400000001,1.1646694000000002,7.8839204000000009,37.2497598,0.67657500000000015,0.62583420283018931
